sent_id,pair_id,model,model_short,lang,site,sens_level,concept_class,concept_en,subject_en,stance_strength,evidence_line,frame,part,cell_type,text,mention,mention_n_subtokens,n_tokens,layer,site_idx,vec_norm,vector_id,desc_id,selected_k,description,faith_cos,faith_mse
REP-032|zh|hanzi#63,REP-032,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S1,S,freedom of assembly,,,representation,C2,core,baseline,老師在課堂上舉了幾個生活中的例子，帶著學生一起認識集會自由。,集會自由,3,20,20,19,101.18043518066406,REP-032|zh|hanzi#63#siteB,REP-032|zh|hanzi#63#siteB#k4,4,"Hong Kong educational context with Chinese language format suggests a classroom activity or book description setup, implying a picture or scenario about freedom rights.

The phrase ""一群學生在課堂上討論基本自由權，大家共同了解「民主」概念。"" implies an incomplete statement about an activity illustrating freedom of assembly and related rights, strongly implying continuation about specific content or examples.

Final token ""自由。"" closes a noun phrase (""他們學習了信仰自由和全民投票的概念，了解公民自由權。""), strongly expecting continuation like ""以下是他所提出的幾項"" or ""这个概念"" or ""因此他指出"" or ""下面他展示了...的内涵"" describing the exercise.",0.859003,0.281993
REP-033|en|latin#66,REP-033,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S1,S,freedom of assembly,,,representation,C3,core,baseline,"After class, a student stayed behind and went up to ask the teacher about freedom of assembly in more detail.",freedom of assembly,3,22,20,17,111.32471466064453,REP-033|en|latin#66#siteA,REP-033|en|latin#66#siteA#k3,3,"Legal/educational context with formal Chinese language policy format (""Netizen Legal Knowledge""), implying a question or scenario about constitutional rights.

The phrase ""Some netizens ask about freedom of speech"" suggests an example or list topic, likely a specific constitutional or social issue, with ""assembly"" signaling a common Chinese legal term about demonstrations or public gatherings.

Final token ""assembly"" ends mid-phrase ""question about freedom of assembly,"" part of an incomplete question list (""A question about right to freedom of assembly""), strongly expecting continuation like ""and rights"" or ""in the textbook"" or ""and related laws"" or ""and protest behavior,"" completing the specific topic about constitutional questions.",0.867692,0.264616
REP-033|en|latin#66,REP-033,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S1,S,freedom of assembly,,,representation,C3,core,baseline,"After class, a student stayed behind and went up to ask the teacher about freedom of assembly in more detail.",freedom of assembly,3,22,20,21,104.48249816894531,REP-033|en|latin#66#siteB,REP-033|en|latin#66#siteB#k1,1,"Chinese language learning context with educational scenario format suggests a question or multiple-choice scenario involving ethics or social responsibility.

The sentence ""A student entered a government official's office and raised a question about a particular law. The student then approached him with a sudden inquiry about the textbook content."" implies a narrative setup, likely a student's question or interaction scenario requiring a response or response about the topic's moral implications.

Final token ""question. "" closes a clause (""A student entered a social practice class after being assigned to discuss with the schoolmaster. The student asked the student about the issue.""), expecting continuation like ""He asked about"" or ""The student was a student of ethics"" or similar.",0.838614,0.322773
REP-033|zh|hanzi#65,REP-033,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S1,S,freedom of assembly,,,representation,C3,core,baseline,有位學生下課後留下來，特地跑去問老師關於集會自由的問題。,集會自由,3,21,20,17,118.63263702392578,REP-033|zh|hanzi#65#siteA,REP-033|zh|hanzi#65#siteA#k2,2,"Taiwanese college student forum post format with informal tone and academic discussion tags suggesting a political question prompt about constitutional law or social justice.

The phrase ""有學生在課堂上爭論言論自由"" implies a specific topic about ""assembly freedom"" or a controversial concept, likely a student question or debate about constitutional rights versus campus protests or free speech.

Final token ""自由"" ends an incomplete phrase (""集會自由""), part of a list or question structure (""關於集會自由""), strongly expecting continuation like ""與限製之爭"" or ""的問題"" or ""和學生集會的關係"" or ""之-definition or limits,"" completing the student's topic.",0.912001,0.175998
REP-033|zh|hanzi#65,REP-033,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S1,S,freedom of assembly,,,representation,C3,core,baseline,有位學生下課後留下來，特地跑去問老師關於集會自由的問題。,集會自由,3,21,20,20,104.42338562011719,REP-033|zh|hanzi#65#siteB,REP-033|zh|hanzi#65#siteB#k0,0,"Taiwanese/Chinese cultural blog post tone with academic-moral framing, suggesting an essay or article about constitutionalism or moral disputes.

The phrase ""有一天一個高中生在課堂上問起林肯墓前的名言。"" implies a narrative scene setup, likely a student's question or observation about the speech or concept, suggesting continuation about the student's specific inquiry or reaction.

Final token ""的。"" closes a sentence mid-clause (""一位學生向老師請教一個關於政治事件的學生。一位中學生問起 INLINElife⋯""), strongly expecting ""他問的是..."" or ""这位学生提出了几个问题，的确让人反思..."" or similar clause.",0.898843,0.202315
REP-034|en|latin#68,REP-034,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S1,S,freedom of assembly,,,representation,C4,core,baseline,"While a few friends were chatting, the conversation eventually turned to freedom of assembly, and they debated it with real enthusiasm.",freedom of assembly,3,24,20,14,121.49247741699219,REP-034|en|latin#68#siteA,REP-034|en|latin#68#siteA#k0,0,"Formal political/cultural context signals an article or social media post introducing a Canadian politician, suggesting a topic about free speech and government restrictions.

The phrase ""Some people have been crying out about freedom of assembly"" implies a common phrase or topic — ""freedom of assembly"" is likely being introduced, likely continuing a list or context about protests, rallies, or constitutional rights.

Final token ""assembly"" ends mid-phrase ""freedom of assembly,"" part of an implied noun phrase introduction (""A recent controversy around freedom of assembly""), strongly expecting continuation like ""and,"" ""or protests"" or ""and the right to protest"" or ""and its related concepts,"" completing the topic.",0.938588,0.122824
REP-034|en|latin#68,REP-034,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S1,S,freedom of assembly,,,representation,C4,core,baseline,"While a few friends were chatting, the conversation eventually turned to freedom of assembly, and they debated it with real enthusiasm.",freedom of assembly,3,24,20,23,96.3090591430664,REP-034|en|latin#68#siteB,REP-034|en|latin#68#siteB#k3,3,"Formal English language structure with punctuation and colloquial tone (""Two perspectives were debating a contentious issue about politics""), suggesting a prompt or word problem scenario.

The phrase ""A group of students energetically gathered together and commenced a heated discussion. They were discussing various topics..."" implies an incomplete sentence or context, likely the answer or response to this scenario's situation.

Final token ""discussion. "" closes a clause (""The students who attended the gathering and passionately argued their opinions. Two parties heatedly debated the topic. They were enthusiastic...""), strongly expecting continuation like ""The group"" or ""If you're curious about their conclusions,"" or ""They were divided into..."".",0.836427,0.327146
REP-034|zh|hanzi#67,REP-034,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S1,S,freedom of assembly,,,representation,C4,core,baseline,幾個朋友聚在一起聊天時，不知不覺就聊到了集會自由，討論得相當熱烈。,集會自由,3,22,20,14,122.23330688476562,REP-034|zh|hanzi#67#siteA,REP-034|zh|hanzi#67#siteA#k4,4,"Hong Kong social media post format with informal tone suggests a headline or anecdotal context about a public incident.

The phrase ""近日有人提及到遊行自由"" signals a topic introduction, implying a question or debate about free speech or protest rights, likely continuing with ""and/or other related concepts"" or ""的問題"" (freedom of assembly).

Final token ""自由"" ends mid-expression ""集會自由"" — part of a phrase listing topics (""關於集會自由""), strongly expecting continuation like ""和/or聚集權"" or ""的问题"" or ""的概念"" or ""与抗疫的关系"" or ""以及某些极端行为的界限"" — completing the topic.",0.914802,0.170396
REP-034|zh|hanzi#67,REP-034,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S1,S,freedom of assembly,,,representation,C4,core,baseline,幾個朋友聚在一起聊天時，不知不覺就聊到了集會自由，討論得相當熱烈。,集會自由,3,22,20,21,107.3608627319336,REP-034|zh|hanzi#67#siteB,REP-034|zh|hanzi#67#siteB#k2,2,"Hong Kong Chinese-language blog post format, suggesting informal discussion about law and philosophy, implying a story or scenario around a controversial topic.

The phrase ""一群朋友聚在一起讨论 Abortive Law（堕胎法）的問題，大家在餐桌上激烈討論。"" implies an introduction setup, likely continuing with a narrative or context about the attendees' opinions or conclusions.

Final token ""討論。"" closes a clause (""幾個朋友聚在一起討論一個議題，有關朋友們在聚餐時的思想。""), strongly expecting continuation like ""其中有人提出"" or ""大家纷纷发表意见"" or ""这场讨论涉及到了一些相关概念，我于是想要分享"".",0.88909,0.22182
REP-035|en|latin#70,REP-035,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S1,S,freedom of assembly,,,representation,C5,core,baseline,"While browsing in the library yesterday, I happened to read a passage that discussed freedom of assembly at some length.",freedom of assembly,3,22,20,17,123.59850311279297,REP-035|en|latin#70#siteA,REP-035|en|latin#70#siteA#k2,2,"Informal, witty blog tone with an American political context suggesting a rhetorical question (""Freedom of speech is under attack"") implies a textual or historical topic.

The phrase ""One thing that has been much discussed is the freedom of assembly"" strongly implies a list or topic introduction about constitutional rights or a specific historical event related to assembly rights or protest.

Final token ""assembly"" ends mid-phrase (""freedom of assembly""), part of a paired concept (""A discussion about freedom of assembly""), expecting continuation like ""and protest"" or ""and the First Amendment"" or ""in popular culture"" or ""and its implications,"" completing the suggested topic about collective protest events or crowd gatherings.",0.938714,0.122572
REP-035|en|latin#70,REP-035,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S1,S,freedom of assembly,,,representation,C5,core,baseline,"While browsing in the library yesterday, I happened to read a passage that discussed freedom of assembly at some length.",freedom of assembly,3,22,20,21,112.04707336425781,REP-035|en|latin#70#siteB,REP-035|en|latin#70#siteB#k2,2,"Blog post-style personal commentary begun with informal tone (""I had a brief encounter with the US Constitution today""), implying a narrative or reflective post about political or philosophical issues.

The phrase ""I came across an article about civil liberties that happened to mention a discussion about the First Amendment. "" strongly suggests an introduction or context setup, likely continuing with a specific quote or idea about constitutionalism or rights.

Final token ""Amendment. "" closes a clause (""I recently came across an article discussing a passage about a constitutional topic and rights discussion. ""), immediately expecting continuation like ""The passage was interesting"" or ""It reminded me of some historical context,"" or ""I found the definition was narrow.""",0.900677,0.198646
REP-035|zh|hanzi#69,REP-035,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S1,S,freedom of assembly,,,representation,C5,core,baseline,我昨天在圖書館翻書時，剛好讀到一段在講集會自由的文字。,集會自由,3,22,20,19,115.2994384765625,REP-035|zh|hanzi#69#siteA,REP-035|zh|hanzi#69#siteA#k3,3,"Hong Kong political context with Tagalog language quotation mark, suggesting a blog or social media post about Singapore law or constitutional rights.

The phrase ""有個討論到集會自由"" implies a topic introduction, likely a quoted or contested term about conscience or assembly freedom, suggesting a specific context or debate about religious liberty or public assembly rights.

Final token ""自由"" ends mid-phrase ""集會自由"" part of a listed topic (""关于集会自由""), strongly expecting continuation like ""的問題"" or ""与宗教迫害"" or ""之概念"" or ""的界限"" or ""的案例"" — completing a phrase about a controversial protected right.",0.902387,0.195227
REP-035|zh|hanzi#69,REP-035,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S1,S,freedom of assembly,,,representation,C5,core,baseline,我昨天在圖書館翻書時，剛好讀到一段在講集會自由的文字。,集會自由,3,22,20,21,102.38551330566406,REP-035|zh|hanzi#69#siteB,REP-035|zh|hanzi#69#siteB#k0,0,"Hong Kongese/Chinese-language blog post tone, implying casual reflective writing about politics or faith, suggesting a personal reaction or contemplation post.

The phrase ""最近看到一本書的註腳，我看到一個關於《憲法》的段落。"" establishes a setup, strongly implying a quoted passage or concept follows describing a religious or philosophical idea about freedom or rights.

Final token ""的段落。"" closes a clause mid-sentence (""我剛看過一本書關於宗教自由的文章。我看到一段有關憲法和論述。""), expecting continuation like ""作者谈到"" or ""那篇文章讲了一些有趣的观点"" or ""我突然想起类似情景"".",0.895684,0.208631
REP-036|en|latin#72,REP-036,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S1,S,freedom of assembly,,,representation,C6,core,baseline,"In the preface, the author explains that the book grew out of a wish to explore freedom of assembly in depth.",freedom of assembly,3,24,20,20,121.27133178710938,REP-036|en|latin#72#siteA,REP-036|en|latin#72#siteA#k4,4,"Academic legal blog format with quoted scholarly authority suggesting a law review or literary article, implying a title or argument about First Amendment rights.

The phrase ""A historian takes up the question of freedom of assembly"" strongly implies a topic introduction or title, suggesting a specific legal issue or historical context about protests, freedom of assembly, or constitutional rights in a contemporary or historical context.

Final token ""assembly"" ends mid-phrase (""rights of assembly""), part of a list or subject introduction phrase (""An inquiry into freedom of assembly""), likely continuing with ""and related issues,"" ""in China,"" or ""as a constitutional right,"" or ""and public demonstrations, riots, or protest.""",0.928948,0.142105
REP-036|en|latin#72,REP-036,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S1,S,freedom of assembly,,,representation,C6,core,baseline,"In the preface, the author explains that the book grew out of a wish to explore freedom of assembly in depth.",freedom of assembly,3,24,20,23,106.15264892578125,REP-036|en|latin#72#siteB,REP-036|en|latin#72#siteB#k3,3,"Academic book description format with a footnote or title header, suggesting scholarly book review or course notes structure about a political text.

The sentence ""The book's author begins its introduction by announcing its purpose: a study of human rights in India that set out to investigate the UN Declaration's origins. "" implies an opening statement or thesis, strongly implying continuation about the book's motivations or scope.

Final token ""originates."" closes a clause mid-sentence (""The author states that the book's primary intent is to explore the book's purpose, and it announces that it aims to write a history""), expecting continuation like ""The author then explains"" or ""This book has since expanded"" or similar.",0.89063,0.21874
REP-036|zh|hanzi#71,REP-036,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S1,S,freedom of assembly,,,representation,C6,core,baseline,這本書的作者在序言裡提到，他當初動筆，就是想好好談談集會自由。,集會自由,3,25,20,23,126.23175048828125,REP-036|zh|hanzi#71#siteA,REP-036|zh|hanzi#71#siteA#k3,3,"Hong Kong literary figure's column opener signals an intellectual essay tone with a political spark, likely referencing recent protests or cultural debates about freedom.

The phrase ""不久前讀到一篇關於集會自由"" strongly implies a book title or topic introduction, with ""言论自由"" suggesting the essay will address the concept of assembly rights or public assembly freedoms, likely continuing a list or question about free speech.

Final token ""自由"" ends mid-phrase (""集会自由""), part of a listing or topic introduction construction (""我們應該探討集會自由""), expecting continuation like ""和集會權的問題"" or ""、以及相關爭議"" or ""为何成为社会议题"".",0.928733,0.142535
REP-036|zh|hanzi#71,REP-036,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S1,S,freedom of assembly,,,representation,C6,core,baseline,這本書的作者在序言裡提到，他當初動筆，就是想好好談談集會自由。,集會自由,3,25,20,24,108.99015045166016,REP-036|zh|hanzi#71#siteB,REP-036|zh|hanzi#71#siteB#k1,1,"Taiwanese intellectual blog post style, with title promising a book review, implies provocative and reflective tone about constitutional law and political freedom.

The sentence ""这本书的作者张维为开头就想要講述一個概念：宣布自由权利。他要談的是自由言论"" strongly suggests an opening context or argument about the book's purpose, likely the legal debate around euthanasia.

Final token ""权利。"" closes a clause (""他原意是想谈论自由言论权。他关心的是保护言论自由""), strongly expects continuation like ""但是"" or ""他寫這本書時，卻發現問題十分複雜"" or ""这个概念原本是为了探讨..."".",0.901506,0.196988
REP-037|en|latin#74,REP-037,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S0,N_everyday,the weather,,,representation,C1,core,baseline,"At last week's public forum, the participants spent a good deal of time discussing the weather and shared a range of different views.",the weather,2,26,20,17,115.53364562988281,REP-037|en|latin#74#siteA,REP-037|en|latin#74#siteA#k3,3,"Historical newspaper column format with a headline and intro suggesting a Texas state legislative segment, likely a newspaper article or political commentary.

The phrase ""Some folks here have been talking about the weather"" implies a topic introduction or context, suggesting a second major theme or subject matter about weather issues or climate change concern, possibly tying to the TV program's announcements.

Final token ""weather"" ends an incomplete noun phrase (""talked about the weather""), part of a list or clause structure (""Some folks have been concerned about the weather""), strongly expecting continuation like ""patterns"" or ""and its effects on planting"" or ""and the drought"" or ""predictions, particularly the recent climate.""",0.926578,0.146844
REP-037|en|latin#74,REP-037,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S0,N_everyday,the weather,,,representation,C1,core,baseline,"At last week's public forum, the participants spent a good deal of time discussing the weather and shared a range of different views.",the weather,2,26,20,25,112.23497009277344,REP-037|en|latin#74#siteB,REP-037|en|latin#74#siteB#k4,4,"Formal civic/educational tone suggests an informal post or column format, likely a local newspaper or educational context.

The phrase ""A group of people gathered recently to discuss the weather conditions in our community. The attendees expressed a wide variety of opinions during the meeting."" implies an opening scenario or prompt, strongly implying the text will continue describing differing views or perspectives on a specific event or topic.

Final token ""opinions. "" closes a clause (""During the last day's debate about the weather, attendees at various meetings expressed their views. An interesting mix of opinions occurred.""), strongly expecting continuation like ""Some argued..."" or ""The following statements include..."" or ""A consensus was formed.""",0.894841,0.210319
REP-037|zh|hanzi#73,REP-037,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S0,N_everyday,the weather,,,representation,C1,core,baseline,在上週的公開座談會上，與會者花了不少時間討論天氣，也各自提出了不同的看法。,天氣,2,26,20,18,120.56597137451172,REP-037|zh|hanzi#73#siteA,REP-037|zh|hanzi#73#siteA#k2,2,"Malaysian English news headline format with casual tone suggests a magazine or media article context about Singapore's Formula 1 team.

The phrase ""有時，球迷對這隻球隊最介意的，是天氣"" implies an introduction or topic about a specific issue, likely a poll or announcement about the team's attitudes or focus around weather or other factors affecting the Singapore Grand Prix.

Final token ""天氣"" is mid-phrase (""谈论天氣""), part of an implied list or clause structure (""有關天氣""), strongly expecting continuation like ""問題"" or ""變化對賽季的影响"" or ""和全球暖化"" or ""相关议题的担忧"".",0.910643,0.178714
REP-037|zh|hanzi#73,REP-037,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S0,N_everyday,the weather,,,representation,C1,core,baseline,在上週的公開座談會上，與會者花了不少時間討論天氣，也各自提出了不同的看法。,天氣,2,26,20,25,109.39007568359375,REP-037|zh|hanzi#73#siteB,REP-037|zh|hanzi#73#siteB#k4,4,"Taiwanese/English environmental blog tone with poetic imagery about climate change, suggesting an article or essay structure around a public meeting.

The phrase ""近期我參加了幾個關於全球暖化的討論，大家對於天氣預測有不同的看法。"" implies an introduction promising content or observations from participants' perspectives, likely listing or elaborating on specific viewpoints or facts about the rain.

Final token ""意見。"" closes the introductory clause (""在一系列有關天氣議題的討論會中，參與者都有了各自的看法。""), strongly expecting continuation like ""One participant"" or ""Some of them mentioned..."" or ""The weather forecasters concluded"" or ""This debate...""",0.906359,0.187283
REP-038|en|latin#76,REP-038,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S0,N_everyday,the weather,,,representation,C2,core,baseline,"In class, the teacher used a few everyday examples to help the students understand the weather.",the weather,2,18,20,16,116.213623046875,REP-038|en|latin#76#siteA,REP-038|en|latin#76#siteA#k2,2,"Educational format with a translated math worksheet title and image description suggests a student-oriented bilingual context, likely a worksheet or interactive activity about weather or science concepts.

The phrase ""Let's use a child's experience to understand the weather"" implies an introductory or exploratory question structure, likely continuing with a topic about weather patterns, temperature, or meteorology concepts.

Final token ""weather"" ends an incomplete noun phrase (""understand the weather""), part of a list or concept clause (""He used the activities to learn about the weather""), strongly anticipating continuation like ""patterns"" or ""system"" or ""changes"" or ""and climate"" or ""three types of clouds,"" completing the topic.",0.927278,0.145444
REP-038|en|latin#76,REP-038,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S0,N_everyday,the weather,,,representation,C2,core,baseline,"In class, the teacher used a few everyday examples to help the students understand the weather.",the weather,2,18,20,17,124.06912994384766,REP-038|en|latin#76#siteB,REP-038|en|latin#76#siteB#k2,2,"Structured math problem format with a number sequence and a ""Temperature"" context suggests an educational or interactive activity, likely a worksheet or story prompt.

The phrase ""Mrs. Johnson's science class was teaching about measurements today. The teacher used some objects to explain measurement concepts."" implies an introductory setup, suggesting the next tokens will describe specific examples or activities the teacher used with fruits.

Final token ""measurement. "" closes a clause mid-context (""The teacher used a lesson from the nature class to explain science concepts. Mrs. Johnson's examples""), strongly expecting an object or continuation like ""He showed three fruits,"" or ""The teacher then gave examples of..."" or ""He compared temperature to other concepts.""",0.885027,0.229947
REP-038|zh|hanzi#75,REP-038,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S0,N_everyday,the weather,,,representation,C2,core,baseline,老師在課堂上舉了幾個生活中的例子，帶著學生一起認識天氣。,天氣,2,19,20,17,111.09228515625,REP-038|zh|hanzi#75#siteA,REP-038|zh|hanzi#75#siteA#k4,4,"Educational resource format with a Chinese language activity prompt, implying an interactive or visual presentation context about ""气象"" (weather) or similar topic.

The phrase ""小朋友們會常常看報紙或手機,了解天氣"" suggests an opening sentence introducing a theme, likely listing weather-related concepts or activities, implying a word puzzle or activity about weather or climate terms.

Final token ""天氣"" is mid-phrase in ""了解天氣,"" part of an incomplete noun phrase (""我們曾經學習過天氣""), strongly expecting a noun like ""的變化"" or ""现象"" or ""与气象"" or ""四种基本类型"" or ""预报"" or similar.",0.922889,0.154223
REP-038|zh|hanzi#75,REP-038,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S0,N_everyday,the weather,,,representation,C2,core,baseline,老師在課堂上舉了幾個生活中的例子，帶著學生一起認識天氣。,天氣,2,19,20,18,107.9779052734375,REP-038|zh|hanzi#75#siteB,REP-038|zh|hanzi#75#siteB#k1,1,"Taiwanese language educational resource format with a child-friendly picture, suggesting a story or activity prompt about weather or science lessons.

The phrase ""幾位小朋友在課堂上玩「宇宙天氣」，老師用實物展示了各種物品。"" implies an incomplete sentence introducing a lesson context or activity theme, suggesting the text may continue describing educational concepts or activities related to the five senses or science.

Final token ""天氣。"" closes a clause (""老師教小朋友學習地理，講起地球科學。他介紹了自然物體。""), strongly expecting continuation like ""他先問了..."" or ""这些知识包含了..."" or ""孩子们于是发现了..."".",0.897483,0.205034
REP-039|en|latin#78,REP-039,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S0,N_everyday,the weather,,,representation,C3,core,baseline,"After class, a student stayed behind and went up to ask the teacher about the weather in more detail.",the weather,2,21,20,16,100.3944091796875,REP-039|en|latin#78#siteA,REP-039|en|latin#78#siteA#k0,0,"Chinese language learning context with a standard dialogue format (""A student wearing a 'blue' shirt""), suggesting informal or humorous communication scenarios.

The phrase ""Some students questioned the teacher about the weather"" implies a narrative or dialogue item, likely an example or anecdote, with ""weather"" suggesting a specific topic or question about climate or a Chinese proverb about the weather.

Final token ""weather"" ends mid-phrase (""asked about the weather""), part of an incomplete clause (""A student questioned the teacher about the weather""), strongly expecting continuation like ""forecast"" or ""pattern"" or ""in the evening"" or ""related to the upcoming exam,"" or ""and other topics, mentioning the earthquake.""",0.889441,0.221119
REP-039|en|latin#78,REP-039,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S0,N_everyday,the weather,,,representation,C3,core,baseline,"After class, a student stayed behind and went up to ask the teacher about the weather in more detail.",the weather,2,21,20,20,106.67462158203125,REP-039|en|latin#78#siteB,REP-039|en|latin#78#siteB#k2,2,"Chinese language educational context with a figure in classroom setting, suggesting a multiple-choice or scenario-based question format about communication or feedback.

The phrase ""A student came to a teacher's office to ask about a scientific phenomenon. The student asked a question about the teacher's research topic and then stayed closely to observe."" implies an anecdote or scenario involving a student's genuine inquiry or interaction.

Final token ""topic. "" closes a clause (""When the student came to the teacher's office to ask some questions about a science experiment, the student asked the teacher about it.""), strongly expecting continuation like ""The response was..."" or ""He expressed several concerns/points,"" or ""This student was an observer.""",0.841855,0.31629
REP-039|zh|hanzi#77,REP-039,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S0,N_everyday,the weather,,,representation,C3,core,baseline,有位學生下課後留下來，特地跑去問老師關於天氣的問題。,天氣,2,20,20,16,114.30131530761719,REP-039|zh|hanzi#77#siteA,REP-039|zh|hanzi#77#siteA#k3,3,"Taiwanese-language text with a formal literary context (""高中學生的對話""), suggesting an essay or dialogue snippet about a famous person's speech.

The phrase ""有一次他很在意關於天氣"" implies a student asked about someone's opinion on weather or a personal topic, likely a popular figure's comment or attitude, implying a second question or context about weather or climate.

Final token ""天氣"" is mid-phrase (""關於天氣""), part of an incomplete question clause (""有學生對話關於天氣""), strongly expecting a specific noun like ""的問題"" or ""变化"" or ""与假日的关系"" or ""预报"" or ""是否下雨的问题.""",0.907078,0.185844
REP-039|zh|hanzi#77,REP-039,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,B,S0,N_everyday,the weather,,,representation,C3,core,baseline,有位學生下課後留下來，特地跑去問老師關於天氣的問題。,天氣,2,20,20,19,100.76324462890625,REP-039|zh|hanzi#77#siteB,REP-039|zh|hanzi#77#siteB#k3,3,"Taiwanese/Chinese language educational blog tone with a humorous or provocative title (""老师問學生：「你有幾顆糖果？」""), suggesting a story or illustration follows.

The sentence structure ""有一個学生在課堂上提出問題，一位老師看到一位學生想請教	cfg 的事情。"" implies an anecdote setup, likely describing a student behavior or lesson context.

Final token ""學生。"" closes a clause (""一個學生到老師那裡問問題。一名學生在課堂上問物理老師有關糖果的問題""), strongly expecting continuation like ""他說"" or ""这个学生的行为显得很奇怪"" or ""老师随即回答了某些理由""",0.878477,0.243046
REP-040|en|latin#80,REP-040,Qwen/Qwen2.5-7B-Instruct,Qwen,en,A,S0,N_everyday,the weather,,,representation,C4,core,baseline,"While a few friends were chatting, the conversation eventually turned to the weather, and they debated it with real enthusiasm.",the weather,2,23,20,13,116.5245132446289,REP-040|en|latin#80#siteA,REP-040|en|latin#80#siteA#k2,2,"Formal English language format with a casual, conversational tone suggesting a story or dialogue narrative beginning with a character named ""Tim.""

The phrase ""One day, Tom found himself talking to his friend about the weather"" implies an introductory context or anecdote, likely a pun or situation around weather-related topics like complaints or opinions about the weather or season.

Final token ""weather"" ends an incomplete noun phrase (""about the weather""), part of a list or clause describing a topic of conversation (""He was talking about the weather""), strongly expecting continuation like ""and the forecast"" or ""changes"" or ""a particular dislike"" or ""of the recent cold temperatures,"" completing the scenario.",0.909297,0.181406
REP-040|en|latin#80,REP-040,Qwen/Qwen2.5-7B-Instruct,Qwen,en,B,S0,N_everyday,the weather,,,representation,C4,core,baseline,"While a few friends were chatting, the conversation eventually turned to the weather, and they debated it with real enthusiasm.",the weather,2,23,20,22,97.7062759399414,REP-040|en|latin#80#siteB,REP-040|en|latin#80#siteB#k4,4,"Formal English vocabulary/literary context with a wordplay or puzzle format, suggesting a sentence or scenario about a group of people discussing a topic.

The phrase ""Some people gathered in a lively discussion and they all felt very enthusiastic about the weather. The group of students were arguing heatedly."" implies a setup clause expects a continuation describing the scene or outcome.

Final token ""discussion. "" closes a clause mid-sentence (""The people who attended the party and had an intense argument about the items. They all felt excited and passionate about the meeting.""), strongly expecting a noun phrase like ""The sentence"" or ""This group then"" or ""The characters were contradictory"".",0.850288,0.299424
REP-040|zh|hanzi#79,REP-040,Qwen/Qwen2.5-7B-Instruct,Qwen,zh,A,S0,N_everyday,the weather,,,representation,C4,core,baseline,幾個朋友聚在一起聊天時，不知不覺就聊到了天氣，討論得相當熱烈。,天氣,2,21,20,13,117.24976348876953,REP-040|zh|hanzi#79#siteA,REP-040|zh|hanzi#79#siteA#k2,2,"Taiwanese-language text with casual internet tone (""嗨！我有個朋友常常愛聊天"") suggests a story or meme format about someone's mood tied to events.

The phrase ""他最近很愛看新聞，特別是天氣"" implies a setup about a character's interests or emotions, likely a common topic like weather or weather-related discussions as a narrative pivot.

Final token ""天氣"" ends mid-concept (""談到天氣""), part of a listed interest (""有人因為天氣""), strongly expecting continuation like ""變化"" or ""问题"" or ""和季節"" or ""的话题"" or ""，他對未來的天氣和气温感到不满"" etc.",0.921156,0.157688
