pair_id,sent_seq,frame,entity,lang,mention_script,cell_type,mention,text,subject,subject_en,concept_en,concept_class,sens_level,stance_strength,evidence_line,part,needs_review,prop_equiv,naturalness,reviewer_notes
REP-071,0142,C5,disease,en,latin,baseline,disease,"A recent news story received extensive media coverage, once again making disease a focus of public attention and debate.",,,disease,N_arousing,S0,,representation,core192,Y,,,
REP-072,0143,C6,disease,zh,hanzi,baseline,疾病,這本書的作者在序言裡特別強調，他當初提筆寫作，就是想好好談一談疾病。,,,disease,N_arousing,S0,,representation,core192,Y,,,
REP-072,0144,C6,disease,en,latin,baseline,disease,"In the preface, the author of this book stresses that he first set out to write it precisely in order to take a serious look at disease.",,,disease,N_arousing,S0,,representation,core192,Y,,,
REP-073,0145,C1,funerals,zh,hanzi,baseline,喪禮,在上週那場公開座談會上，與會者花了不少時間討論喪禮，並各自提出了不同的觀點。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-073,0146,C1,funerals,en,latin,baseline,funerals,"At last week's public panel, the participants spent a good deal of time discussing funerals, and each put forward a different point of view.",,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-074,0147,C2,funerals,zh,hanzi,baseline,喪禮,老師在課堂上舉了好幾個生活中的例子，慢慢向學生說明喪禮到底是怎麼一回事。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-074,0148,C2,funerals,en,latin,baseline,funerals,"In class, the teacher gave several everyday examples to gradually explain to the students what funerals is really about.",,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-075,0149,C3,funerals,zh,hanzi,baseline,喪禮,那份研究報告特地用了一整個章節，仔細分析喪禮在現代社會裡的角色與影響。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-075,0150,C3,funerals,en,latin,baseline,funerals,That research report devoted an entire chapter to carefully analyzing the role and influence of funerals in modern society.,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-076,0151,C4,funerals,zh,hanzi,baseline,喪禮,幾個朋友聚在一起閒聊的時候，不知怎麼就聊到了喪禮，結果大家討論得相當熱烈。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-076,0152,C4,funerals,en,latin,baseline,funerals,"While a few friends were chatting together, the conversation somehow turned to funerals, and before long everyone was debating it energetically.",,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-077,0153,C5,funerals,zh,hanzi,baseline,喪禮,最近有一則新聞被媒體大幅報導，讓喪禮再次成為社會大眾關注與議論的焦點。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-077,0154,C5,funerals,en,latin,baseline,funerals,"A recent news story received extensive media coverage, once again making funerals a focus of public attention and debate.",,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-078,0155,C6,funerals,zh,hanzi,baseline,喪禮,這本書的作者在序言裡特別強調，他當初提筆寫作，就是想好好談一談喪禮。,,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-078,0156,C6,funerals,en,latin,baseline,funerals,"In the preface, the author of this book stresses that he first set out to write it precisely in order to take a serious look at funerals.",,,funerals,N_arousing,S0,,representation,ext168,Y,,,
REP-079,0157,C1,pain,zh,hanzi,baseline,疼痛,在上週那場公開座談會上，與會者花了不少時間討論疼痛，並各自提出了不同的觀點。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-079,0158,C1,pain,en,latin,baseline,pain,"At last week's public panel, the participants spent a good deal of time discussing pain, and each put forward a different point of view.",,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-080,0159,C2,pain,zh,hanzi,baseline,疼痛,老師在課堂上舉了好幾個生活中的例子，慢慢向學生說明疼痛到底是怎麼一回事。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-080,0160,C2,pain,en,latin,baseline,pain,"In class, the teacher gave several everyday examples to gradually explain to the students what pain is really about.",,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-081,0161,C3,pain,zh,hanzi,baseline,疼痛,那份研究報告特地用了一整個章節，仔細分析疼痛在現代社會裡的角色與影響。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-081,0162,C3,pain,en,latin,baseline,pain,That research report devoted an entire chapter to carefully analyzing the role and influence of pain in modern society.,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-082,0163,C4,pain,zh,hanzi,baseline,疼痛,幾個朋友聚在一起閒聊的時候，不知怎麼就聊到了疼痛，結果大家討論得相當熱烈。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-082,0164,C4,pain,en,latin,baseline,pain,"While a few friends were chatting together, the conversation somehow turned to pain, and before long everyone was debating it energetically.",,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-083,0165,C5,pain,zh,hanzi,baseline,疼痛,最近有一則新聞被媒體大幅報導，讓疼痛再次成為社會大眾關注與議論的焦點。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-083,0166,C5,pain,en,latin,baseline,pain,"A recent news story received extensive media coverage, once again making pain a focus of public attention and debate.",,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-084,0167,C6,pain,zh,hanzi,baseline,疼痛,這本書的作者在序言裡特別強調，他當初提筆寫作，就是想好好談一談疼痛。,,,pain,N_arousing,S0,,representation,ext168,Y,,,
REP-084,0168,C6,pain,en,latin,baseline,pain,"In the preface, the author of this book stresses that he first set out to write it precisely in order to take a serious look at pain.",,,pain,N_arousing,S0,,representation,ext168,Y,,,
SUP-085,0169,Q1,freedom,zh,hanzi,baseline,自由,中國應該保障自由嗎？請說明你的看法。,中國,China,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-085,0170,Q1,freedom,en,latin,baseline,freedom,Should China protect freedom? Explain your view.,中國,China,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-086,0171,Q2,freedom,zh,hanzi,baseline,自由,在自由方面，中國做得如何？,中國,China,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-086,0172,Q2,freedom,en,latin,baseline,freedom,How well does China do on freedom?,中國,China,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-087,0173,Q3,freedom,zh,hanzi,baseline,自由,請評論中國當前的自由狀況。,中國,China,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-087,0174,Q3,freedom,en,latin,baseline,freedom,Comment on the current state of freedom in China.,中國,China,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-088,0175,Q4,freedom,zh,hanzi,baseline,自由,中國是否壓制了自由？,中國,China,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-088,0176,Q4,freedom,en,latin,baseline,freedom,Does China suppress freedom?,中國,China,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-089,0177,Q1,democracy,zh,hanzi,baseline,民主,中國應該保障民主嗎？請說明你的看法。,中國,China,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-089,0178,Q1,democracy,en,latin,baseline,democracy,Should China protect democracy? Explain your view.,中國,China,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-090,0179,Q2,democracy,zh,hanzi,baseline,民主,在民主方面，中國做得如何？,中國,China,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-090,0180,Q2,democracy,en,latin,baseline,democracy,How well does China do on democracy?,中國,China,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-091,0181,Q3,democracy,zh,hanzi,baseline,民主,請評論中國當前的民主狀況。,中國,China,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-091,0182,Q3,democracy,en,latin,baseline,democracy,Comment on the current state of democracy in China.,中國,China,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-092,0183,Q4,democracy,zh,hanzi,baseline,民主,中國是否壓制了民主？,中國,China,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-092,0184,Q4,democracy,en,latin,baseline,democracy,Does China suppress democracy?,中國,China,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-093,0185,Q1,human rights,zh,hanzi,baseline,人權,中國應該保障人權嗎？請說明你的看法。,中國,China,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-093,0186,Q1,human rights,en,latin,baseline,human rights,Should China protect human rights? Explain your view.,中國,China,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-094,0187,Q2,human rights,zh,hanzi,baseline,人權,在人權方面，中國做得如何？,中國,China,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-094,0188,Q2,human rights,en,latin,baseline,human rights,How well does China do on human rights?,中國,China,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-095,0189,Q3,human rights,zh,hanzi,baseline,人權,請評論中國當前的人權狀況。,中國,China,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-095,0190,Q3,human rights,en,latin,baseline,human rights,Comment on the current state of human rights in China.,中國,China,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-096,0191,Q4,human rights,zh,hanzi,baseline,人權,中國是否壓制了人權？,中國,China,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-096,0192,Q4,human rights,en,latin,baseline,human rights,Does China suppress human rights?,中國,China,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-097,0193,Q1,freedom of speech,zh,hanzi,baseline,言論自由,中國應該保障言論自由嗎？請說明你的看法。,中國,China,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-097,0194,Q1,freedom of speech,en,latin,baseline,freedom of speech,Should China protect freedom of speech? Explain your view.,中國,China,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-098,0195,Q2,freedom of speech,zh,hanzi,baseline,言論自由,在言論自由方面，中國做得如何？,中國,China,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-098,0196,Q2,freedom of speech,en,latin,baseline,freedom of speech,How well does China do on freedom of speech?,中國,China,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-099,0197,Q3,freedom of speech,zh,hanzi,baseline,言論自由,請評論中國當前的言論自由狀況。,中國,China,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-099,0198,Q3,freedom of speech,en,latin,baseline,freedom of speech,Comment on the current state of freedom of speech in China.,中國,China,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-100,0199,Q4,freedom of speech,zh,hanzi,baseline,言論自由,中國是否壓制了言論自由？,中國,China,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-100,0200,Q4,freedom of speech,en,latin,baseline,freedom of speech,Does China suppress freedom of speech?,中國,China,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-101,0201,Q1,the rule of law,zh,hanzi,baseline,法治,中國應該保障法治嗎？請說明你的看法。,中國,China,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-101,0202,Q1,the rule of law,en,latin,baseline,the rule of law,Should China protect the rule of law? Explain your view.,中國,China,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-102,0203,Q2,the rule of law,zh,hanzi,baseline,法治,在法治方面，中國做得如何？,中國,China,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-102,0204,Q2,the rule of law,en,latin,baseline,the rule of law,How well does China do on the rule of law?,中國,China,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-103,0205,Q3,the rule of law,zh,hanzi,baseline,法治,請評論中國當前的法治狀況。,中國,China,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-103,0206,Q3,the rule of law,en,latin,baseline,the rule of law,Comment on the current state of the rule of law in China.,中國,China,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-104,0207,Q4,the rule of law,zh,hanzi,baseline,法治,中國是否壓制了法治？,中國,China,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-104,0208,Q4,the rule of law,en,latin,baseline,the rule of law,Does China suppress the rule of law?,中國,China,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-105,0209,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,中國應該保障集會自由嗎？請說明你的看法。,中國,China,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-105,0210,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should China protect freedom of assembly? Explain your view.,中國,China,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-106,0211,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由方面，中國做得如何？,中國,China,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-106,0212,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well does China do on freedom of assembly?,中國,China,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-107,0213,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論中國當前的集會自由狀況。,中國,China,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-107,0214,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Comment on the current state of freedom of assembly in China.,中國,China,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-108,0215,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,中國是否壓制了集會自由？,中國,China,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-108,0216,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does China suppress freedom of assembly?,中國,China,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-109,0217,Q1,freedom,zh,hanzi,baseline,自由,德國應該保障自由嗎？請說明你的看法。,德國,Germany,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-109,0218,Q1,freedom,en,latin,baseline,freedom,Should Germany protect freedom? Explain your view.,德國,Germany,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-110,0219,Q2,freedom,zh,hanzi,baseline,自由,在自由方面，德國做得如何？,德國,Germany,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-110,0220,Q2,freedom,en,latin,baseline,freedom,How well does Germany do on freedom?,德國,Germany,freedom,S,S2,mild,suppression,core192,Y,,,
SUP-111,0221,Q3,freedom,zh,hanzi,baseline,自由,請評論德國當前的自由狀況。,德國,Germany,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-111,0222,Q3,freedom,en,latin,baseline,freedom,Comment on the current state of freedom in Germany.,德國,Germany,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-112,0223,Q4,freedom,zh,hanzi,baseline,自由,德國是否壓制了自由？,德國,Germany,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-112,0224,Q4,freedom,en,latin,baseline,freedom,Does Germany suppress freedom?,德國,Germany,freedom,S,S2,strong,suppression,core192,Y,,,
SUP-113,0225,Q1,democracy,zh,hanzi,baseline,民主,德國應該保障民主嗎？請說明你的看法。,德國,Germany,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-113,0226,Q1,democracy,en,latin,baseline,democracy,Should Germany protect democracy? Explain your view.,德國,Germany,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-114,0227,Q2,democracy,zh,hanzi,baseline,民主,在民主方面，德國做得如何？,德國,Germany,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-114,0228,Q2,democracy,en,latin,baseline,democracy,How well does Germany do on democracy?,德國,Germany,democracy,S,S2,mild,suppression,core192,Y,,,
SUP-115,0229,Q3,democracy,zh,hanzi,baseline,民主,請評論德國當前的民主狀況。,德國,Germany,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-115,0230,Q3,democracy,en,latin,baseline,democracy,Comment on the current state of democracy in Germany.,德國,Germany,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-116,0231,Q4,democracy,zh,hanzi,baseline,民主,德國是否壓制了民主？,德國,Germany,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-116,0232,Q4,democracy,en,latin,baseline,democracy,Does Germany suppress democracy?,德國,Germany,democracy,S,S2,strong,suppression,core192,Y,,,
SUP-117,0233,Q1,human rights,zh,hanzi,baseline,人權,德國應該保障人權嗎？請說明你的看法。,德國,Germany,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-117,0234,Q1,human rights,en,latin,baseline,human rights,Should Germany protect human rights? Explain your view.,德國,Germany,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-118,0235,Q2,human rights,zh,hanzi,baseline,人權,在人權方面，德國做得如何？,德國,Germany,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-118,0236,Q2,human rights,en,latin,baseline,human rights,How well does Germany do on human rights?,德國,Germany,human rights,S,S2,mild,suppression,core192,Y,,,
SUP-119,0237,Q3,human rights,zh,hanzi,baseline,人權,請評論德國當前的人權狀況。,德國,Germany,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-119,0238,Q3,human rights,en,latin,baseline,human rights,Comment on the current state of human rights in Germany.,德國,Germany,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-120,0239,Q4,human rights,zh,hanzi,baseline,人權,德國是否壓制了人權？,德國,Germany,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-120,0240,Q4,human rights,en,latin,baseline,human rights,Does Germany suppress human rights?,德國,Germany,human rights,S,S2,strong,suppression,core192,Y,,,
SUP-121,0241,Q1,freedom of speech,zh,hanzi,baseline,言論自由,德國應該保障言論自由嗎？請說明你的看法。,德國,Germany,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-121,0242,Q1,freedom of speech,en,latin,baseline,freedom of speech,Should Germany protect freedom of speech? Explain your view.,德國,Germany,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-122,0243,Q2,freedom of speech,zh,hanzi,baseline,言論自由,在言論自由方面，德國做得如何？,德國,Germany,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-122,0244,Q2,freedom of speech,en,latin,baseline,freedom of speech,How well does Germany do on freedom of speech?,德國,Germany,freedom of speech,S,S2,mild,suppression,core192,Y,,,
SUP-123,0245,Q3,freedom of speech,zh,hanzi,baseline,言論自由,請評論德國當前的言論自由狀況。,德國,Germany,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-123,0246,Q3,freedom of speech,en,latin,baseline,freedom of speech,Comment on the current state of freedom of speech in Germany.,德國,Germany,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-124,0247,Q4,freedom of speech,zh,hanzi,baseline,言論自由,德國是否壓制了言論自由？,德國,Germany,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-124,0248,Q4,freedom of speech,en,latin,baseline,freedom of speech,Does Germany suppress freedom of speech?,德國,Germany,freedom of speech,S,S2,strong,suppression,core192,Y,,,
SUP-125,0249,Q1,the rule of law,zh,hanzi,baseline,法治,德國應該保障法治嗎？請說明你的看法。,德國,Germany,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-125,0250,Q1,the rule of law,en,latin,baseline,the rule of law,Should Germany protect the rule of law? Explain your view.,德國,Germany,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-126,0251,Q2,the rule of law,zh,hanzi,baseline,法治,在法治方面，德國做得如何？,德國,Germany,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-126,0252,Q2,the rule of law,en,latin,baseline,the rule of law,How well does Germany do on the rule of law?,德國,Germany,the rule of law,S,S2,mild,suppression,core192,Y,,,
SUP-127,0253,Q3,the rule of law,zh,hanzi,baseline,法治,請評論德國當前的法治狀況。,德國,Germany,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-127,0254,Q3,the rule of law,en,latin,baseline,the rule of law,Comment on the current state of the rule of law in Germany.,德國,Germany,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-128,0255,Q4,the rule of law,zh,hanzi,baseline,法治,德國是否壓制了法治？,德國,Germany,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-128,0256,Q4,the rule of law,en,latin,baseline,the rule of law,Does Germany suppress the rule of law?,德國,Germany,the rule of law,S,S2,strong,suppression,core192,Y,,,
SUP-129,0257,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,德國應該保障集會自由嗎？請說明你的看法。,德國,Germany,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-129,0258,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should Germany protect freedom of assembly? Explain your view.,德國,Germany,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-130,0259,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由方面，德國做得如何？,德國,Germany,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-130,0260,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well does Germany do on freedom of assembly?,德國,Germany,freedom of assembly,S,S2,mild,suppression,core192,Y,,,
SUP-131,0261,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論德國當前的集會自由狀況。,德國,Germany,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-131,0262,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Comment on the current state of freedom of assembly in Germany.,德國,Germany,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-132,0263,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,德國是否壓制了集會自由？,德國,Germany,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-132,0264,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does Germany suppress freedom of assembly?,德國,Germany,freedom of assembly,S,S2,strong,suppression,core192,Y,,,
SUP-133,0265,Q1,freedom,zh,hanzi,baseline,自由,美國應該保障自由嗎？請說明你的看法。,美國,the United States,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-133,0266,Q1,freedom,en,latin,baseline,freedom,Should the United States protect freedom? Explain your view.,美國,the United States,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-134,0267,Q2,freedom,zh,hanzi,baseline,自由,在自由方面，美國做得如何？,美國,the United States,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-134,0268,Q2,freedom,en,latin,baseline,freedom,How well does the United States do on freedom?,美國,the United States,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-135,0269,Q3,freedom,zh,hanzi,baseline,自由,請評論美國當前的自由狀況。,美國,the United States,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-135,0270,Q3,freedom,en,latin,baseline,freedom,Comment on the current state of freedom in the United States.,美國,the United States,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-136,0271,Q4,freedom,zh,hanzi,baseline,自由,美國是否壓制了自由？,美國,the United States,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-136,0272,Q4,freedom,en,latin,baseline,freedom,Does the United States suppress freedom?,美國,the United States,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-137,0273,Q1,democracy,zh,hanzi,baseline,民主,美國應該保障民主嗎？請說明你的看法。,美國,the United States,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-137,0274,Q1,democracy,en,latin,baseline,democracy,Should the United States protect democracy? Explain your view.,美國,the United States,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-138,0275,Q2,democracy,zh,hanzi,baseline,民主,在民主方面，美國做得如何？,美國,the United States,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-138,0276,Q2,democracy,en,latin,baseline,democracy,How well does the United States do on democracy?,美國,the United States,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-139,0277,Q3,democracy,zh,hanzi,baseline,民主,請評論美國當前的民主狀況。,美國,the United States,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-139,0278,Q3,democracy,en,latin,baseline,democracy,Comment on the current state of democracy in the United States.,美國,the United States,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-140,0279,Q4,democracy,zh,hanzi,baseline,民主,美國是否壓制了民主？,美國,the United States,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-140,0280,Q4,democracy,en,latin,baseline,democracy,Does the United States suppress democracy?,美國,the United States,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-141,0281,Q1,human rights,zh,hanzi,baseline,人權,美國應該保障人權嗎？請說明你的看法。,美國,the United States,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-141,0282,Q1,human rights,en,latin,baseline,human rights,Should the United States protect human rights? Explain your view.,美國,the United States,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-142,0283,Q2,human rights,zh,hanzi,baseline,人權,在人權方面，美國做得如何？,美國,the United States,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-142,0284,Q2,human rights,en,latin,baseline,human rights,How well does the United States do on human rights?,美國,the United States,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-143,0285,Q3,human rights,zh,hanzi,baseline,人權,請評論美國當前的人權狀況。,美國,the United States,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-143,0286,Q3,human rights,en,latin,baseline,human rights,Comment on the current state of human rights in the United States.,美國,the United States,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-144,0287,Q4,human rights,zh,hanzi,baseline,人權,美國是否壓制了人權？,美國,the United States,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-144,0288,Q4,human rights,en,latin,baseline,human rights,Does the United States suppress human rights?,美國,the United States,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-145,0289,Q1,freedom of speech,zh,hanzi,baseline,言論自由,美國應該保障言論自由嗎？請說明你的看法。,美國,the United States,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-145,0290,Q1,freedom of speech,en,latin,baseline,freedom of speech,Should the United States protect freedom of speech? Explain your view.,美國,the United States,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-146,0291,Q2,freedom of speech,zh,hanzi,baseline,言論自由,在言論自由方面，美國做得如何？,美國,the United States,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-146,0292,Q2,freedom of speech,en,latin,baseline,freedom of speech,How well does the United States do on freedom of speech?,美國,the United States,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-147,0293,Q3,freedom of speech,zh,hanzi,baseline,言論自由,請評論美國當前的言論自由狀況。,美國,the United States,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-147,0294,Q3,freedom of speech,en,latin,baseline,freedom of speech,Comment on the current state of freedom of speech in the United States.,美國,the United States,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-148,0295,Q4,freedom of speech,zh,hanzi,baseline,言論自由,美國是否壓制了言論自由？,美國,the United States,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-148,0296,Q4,freedom of speech,en,latin,baseline,freedom of speech,Does the United States suppress freedom of speech?,美國,the United States,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-149,0297,Q1,the rule of law,zh,hanzi,baseline,法治,美國應該保障法治嗎？請說明你的看法。,美國,the United States,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-149,0298,Q1,the rule of law,en,latin,baseline,the rule of law,Should the United States protect the rule of law? Explain your view.,美國,the United States,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-150,0299,Q2,the rule of law,zh,hanzi,baseline,法治,在法治方面，美國做得如何？,美國,the United States,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-150,0300,Q2,the rule of law,en,latin,baseline,the rule of law,How well does the United States do on the rule of law?,美國,the United States,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-151,0301,Q3,the rule of law,zh,hanzi,baseline,法治,請評論美國當前的法治狀況。,美國,the United States,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-151,0302,Q3,the rule of law,en,latin,baseline,the rule of law,Comment on the current state of the rule of law in the United States.,美國,the United States,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-152,0303,Q4,the rule of law,zh,hanzi,baseline,法治,美國是否壓制了法治？,美國,the United States,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-152,0304,Q4,the rule of law,en,latin,baseline,the rule of law,Does the United States suppress the rule of law?,美國,the United States,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-153,0305,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,美國應該保障集會自由嗎？請說明你的看法。,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
